Partner,Type,Destination,Hotel/Vessel,Room/Cabin name,Room/Cabin description (with html),Room/Cabin Description,Image,Size,Bed Configurations,Bathroom Type,Bath,Balcony,Log Burner/Fireplace,Ability to add an extra bed,Tea/Coffee Making Facilities,Fridge/Mini Bar,Private Jacuzzi/Hot Tub,WiFi in Room,TV,Sound System,Private Lounge Area,Private Dining Area,Room/Cabin Description,Hairdryer,Do they use renewable energy? ,Aircon
Tierra,Hotel,Patagonia,Tierra Patagonia,Standard,"<p>Standard rooms are bright and spacious and offer fantastic views over the lake and the Torres del Paine mountain range. With just three on offer, availability is highly limited. They are 36m² (387ft²) and the room can be arranged with a king bed or two twin beds.</p><p>Rooms are equipped with safes, hair dryers and telephones and decorated with hand-crafted furniture, locally sourced textiles and uniquely Patagonian details. The bathroom has a separate shower, WC and washbasin. The bathtub is located in the bedroom.</p><p>The view is over the lake and the Paine mountain range.&nbsp;</p>","Standard rooms are bright and spacious and offer fantastic views over the lake and the Torres del Paine mountain range. With just three on offer, availability is highly limited. They are 36m² (387ft²) and the room can be arranged with a king bed or two twin beds.Rooms are equipped with safes, hair dryers and telephones and decorated with hand-crafted furniture, locally sourced textiles and uniquely Patagonian details. The bathroom has a separate shower, WC and washbasin. The bathtub is located in the bedroom.The view is over the lake and the Paine mountain range. ",https://imgix.swoop-patagonia.com/TIERRA_4_TIERRA_RTD_standard.jpg,33m2,"Double, Twin",En-suite with shower,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
Tierra,Hotel,Patagonia,Tierra Atacama,Oriente,"<p>These double rooms (35m²/377ft²) have private terraces and outdoor bathrooms for showering under the night sky. All rooms have superb views, looking towards Licancabur Volcano.</p>","These double rooms (35m²/377ft²) have private terraces and outdoor bathrooms for showering under the night sky. All rooms have superb views, looking towards Licancabur Volcano.",https://imgix.swoop-patagonia.com/TH_5_TH_RTD_Tierra-Atacama-Oriente-room.jpg,35m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Solar Panels, with storage",TRUE
Tierra,Hotel,Patagonia,Tierra Atacama,Poniente,"<p>These double rooms (37m²/398ft²) have private terraces and outdoor bathrooms for showering under the night sky. All rooms have superb views, looking towards the Cordillera del Sal.</p>","These double rooms (37m²/398ft²) have private terraces and outdoor bathrooms for showering under the night sky. All rooms have superb views, looking towards the Cordillera del Sal.",https://imgix.swoop-patagonia.com/TH_5_TH_RTD_Tierra-Atacama-Poniente-Room.jpg,35m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Solar Panels, with storage",TRUE
Tierra,Hotel,Patagonia,Tierra Atacama,Suite,"<p>There are four Suites, each sleeping two people and each with a plunge pool on a private terrace. The 70m²/753ft² open living space has a perfectly located lounge area with expansive views of Licancabur Volcano.</p>","There are four Suites, each sleeping two people and each with a plunge pool on a private terrace. The 70m²/753ft² open living space has a perfectly located lounge area with expansive views of Licancabur Volcano.",https://imgix.swoop-patagonia.com/TierraAtacama_5_RTD_Suite.jpg,70m2,Double,En-suite with shower,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Solar Panels, with storage",TRUE
Tierra,Hotel,Patagonia,Tierra Atacama,Apartment,"<p>There are two 72m²/775ft² apartments, each sleeping four to six people in three bedrooms over two levels with a private terrace. There are two twin rooms downstairs and a master suite upstairs. Each bedroom has its own en suite bathroom.</p>","There are two 72m²/775ft² apartments, each sleeping four to six people in three bedrooms over two levels with a private terrace. There are two twin rooms downstairs and a master suite upstairs. Each bedroom has its own en suite bathroom.",https://imgix.swoop-patagonia.com/TH_5_TH_RTD_Tierra-Atacama-Apartment.jpg,97m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Solar Panels, with storage",TRUE
,Hotel,Patagonia,Patagonia Camp,Deluxe Yurt,"<ul><li>Sleeps two - Double or twin bedroom - 20m2</li><li>8m2 ensuite bathroom with bathtub and rain shower</li><li>Private balcony with views of the rainforest</li><li>Other amenities: Hairdryer, safe deposit box, electricity and central heating</li></ul>","Sleeps two - Double or twin bedroom - 20m28m2 ensuite bathroom with bathtub and rain showerPrivate balcony with views of the rainforestOther amenities: Hairdryer, safe deposit box, electricity and central heating",https://imgix.swoop-patagonia.com/Pat-Camp-Deluxe-Yurt2.png,20m2,"Double, Twin",En-suite with shower,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
,Hotel,Patagonia,Patagonia Camp,Deluxe Jacuzzi Yurt,"<ul><li>Sleeps two - Double or twin bedroom - 20m2</li><li>8m2 ensuite bathroom with rain shower</li><li>Private balcony with views of the Paine Massif</li><li>Outdoor Jacuzzi</li><li>Other amenities: Hairdryer, safe deposit box, electricity and central heating</li></ul>","Sleeps two - Double or twin bedroom - 20m28m2 ensuite bathroom with rain showerPrivate balcony with views of the Paine MassifOutdoor JacuzziOther amenities: Hairdryer, safe deposit box, electricity and central heating",https://imgix.swoop-patagonia.com/Pat-Camp-Deluxe-Yurt-Jacuzzi3.png,20m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
,Hotel,Patagonia,Patagonia Camp,Suite Yurt,"<ul><li>Sleeps two - Double or twin bedroom - 20m2</li><li>8m2 ensuite bathroom with rain shower</li><li>20m2 lounge room</li><li>Private balcony with views of Lake Toro and the Paine Massif</li><li>Outdoor Jacuzzi</li><li>Other amenities: Hairdryer, safe deposit box, electricity, central heating, books &amp; magazines, tea &amp; coffee corner and snacks basket</li></ul>","Sleeps two - Double or twin bedroom - 20m28m2 ensuite bathroom with rain shower20m2 lounge roomPrivate balcony with views of Lake Toro and the Paine MassifOutdoor JacuzziOther amenities: Hairdryer, safe deposit box, electricity, central heating, books & magazines, tea & coffee corner and snacks basket",https://imgix.swoop-patagonia.com/Pat-Camp-Suite-Yurt.png,20m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
,Hotel,Patagonia,Patagonia Camp,Family Yurt,"<ul><li>Sleeps four - Two connected double or twin bedrooms&nbsp; - 20m2 each</li><li>8m2 bathroom with rain shower</li><li>Private balcony with views of the Paine Massif</li><li>Outdoor Jacuzzi</li><li>Other amenities: Hairdryer, safe deposit box, electricity, central heating, family board games and kids paint set</li></ul>","Sleeps four - Two connected double or twin bedrooms  - 20m2 each8m2 bathroom with rain showerPrivate balcony with views of the Paine MassifOutdoor JacuzziOther amenities: Hairdryer, safe deposit box, electricity, central heating, family board games and kids paint set",https://imgix.swoop-patagonia.com/Pat-Camp-Family-Yurt.png,20m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
,Hotel,Patagonia,Patagonia Camp,Lake Front Yurt,"<ul style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;""><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Sleeps two - Double or twin bedroom - 20m2</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">8m2 ensuite bathroom with rain shower</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Private balcony with views of Lake Toro and the Paine Massif</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Outdoor Jacuzzi</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Exclusive drinks and treats</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Other amenities: Hairdryer, safe deposit box, electricity and central heating</li></ul>","Sleeps two - Double or twin bedroom - 20m28m2 ensuite bathroom with rain showerPrivate balcony with views of Lake Toro and the Paine MassifOutdoor JacuzziExclusive drinks and treatsOther amenities: Hairdryer, safe deposit box, electricity and central heating",https://imgix.swoop-patagonia.com/Pat-Camp-Deluxe-Yurt-Jacuzzi3.png,20m2,"Double, Twin",En-suite with shower,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,No,
,Hotel,Patagonia,EcoCamp,Standard Domes,"<p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Standard domes come with comfortable king-size or twin beds&nbsp;and can be booked on a sharing basis. If you are a solo traveller, you can share a dome with another traveller of the same gender. There is no electricity but they now have a radiator to help keep you warm at night.&nbsp;<br style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;""></p><p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Standard domes have shared bathrooms, which are large, comfortable and gender divided. Both male and female bathrooms have showers, with hot water, ample space to dry yourself and put on clothes, composting toilets and hand wash basins. They have little reading lights above the bed but no outlets.</p>","Standard domes come with comfortable king-size or twin beds and can be booked on a sharing basis. If you are a solo traveller, you can share a dome with another traveller of the same gender. There is no electricity but they now have a radiator to help keep you warm at night. Standard domes have shared bathrooms, which are large, comfortable and gender divided. Both male and female bathrooms have showers, with hot water, ample space to dry yourself and put on clothes, composting toilets and hand wash basins. They have little reading lights above the bed but no outlets.",https://imgix.swoop-patagonia.com/ECO_4_ECO_RDT_Standard_Dome.jpg,10m2,Twin,"Shared bathroom
Composting toilet",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,micro-hydro turbines,
,Hotel,Patagonia,EcoCamp,Superior Domes,"<p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Each superior dome has comfortable super king-size or twin beds, a propane heater in the bedroom, and a private bathroom with a state-of-the-art composting toilet. Electricity is very limited inside the domes, meaning hairdryers are not permitted, but laptops and cameras can be charged.</p><p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Superior domes (23m²/250ft²) are larger than standard domes.</p>","Each superior dome has comfortable super king-size or twin beds, a propane heater in the bedroom, and a private bathroom with a state-of-the-art composting toilet. Electricity is very limited inside the domes, meaning hairdryers are not permitted, but laptops and cameras can be charged.Superior domes (23m²/250ft²) are larger than standard domes.",https://imgix.swoop-patagonia.com/ECO_4_ECO_RDT_Superior_Dome.jpg,23m2,"Double, Twin",En-suite Composting toilet & Shower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,micro-hydro turbines,
,Hotel,Patagonia,EcoCamp,Suite Domes,"<p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Each suite dome has comfortable super king-size or twin beds, a modern low-emission wood stove in the bedroom, and a private heated bathroom with a state-of-the-art composting toilet. Electricity is very limited inside the domes, meaning hairdryers are not permitted, but laptops and cameras can be charged.</p><p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Suite domes have an open terrace for sitting out on, with an enclosed porch to hang wet clothing. Suite domes (28m²/300ft² ) are larger than standard and superior domes.</p>","Each suite dome has comfortable super king-size or twin beds, a modern low-emission wood stove in the bedroom, and a private heated bathroom with a state-of-the-art composting toilet. Electricity is very limited inside the domes, meaning hairdryers are not permitted, but laptops and cameras can be charged.Suite domes have an open terrace for sitting out on, with an enclosed porch to hang wet clothing. Suite domes (28m²/300ft² ) are larger than standard and superior domes.",https://imgix.swoop-patagonia.com/ECO_4_ECO_RDT_Suite_Dome_2.jpg,28m2,"Double, Twin",En-suite Composting toilet & Shower,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,micro-hydro turbines,
,Hotel,Patagonia,EcoCamp,Suite Dome Lofts,"<p style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty,/*!*/ /*!*/); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000;"">Suite dome lofts are two-storey suite domes, which sleep up to four people and have comfortable super king-size or twin beds upstairs and twin beds downstairs. These domes, ideal for families or groups of friends, have the same amenities as suite domes&nbsp;and are the largest domes available (37m²/398ft²) at EcoCamp.</p>","Suite dome lofts are two-storey suite domes, which sleep up to four people and have comfortable super king-size or twin beds upstairs and twin beds downstairs. These domes, ideal for families or groups of friends, have the same amenities as suite domes and are the largest domes available (37m²/398ft²) at EcoCamp.",https://imgix.swoop-patagonia.com/ECO_4_ECO_RDT_Suite_Loft_Dome.jpg,37m2,"Double, Twin",En-suite Composting toilet & Shower,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,micro-hydro turbines,
,Hotel,Patagonia,Eolo,Superior Room,"<ul style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin-bottom: 22px; margin-left: 1.2rem; padding-left: 0px; backface-visibility: hidden; -webkit-font-smoothing: antialiased; line-height: 1.5;""><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">1 King bed or 2 Twin beds – 37sqm / 398sqft</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Excellent view of the lake, the steppe or the mountains</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Each room uniquely decorated with antique furniture</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Comfortable sitting area</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">En-suite bathroom with tub – Bath amenities – Bathrobes and slippers – Hairdryer</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Complimentary WiFi – Direct dial phone number</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Safe – Adjustable central heating</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">Children 12 years of age and over only – Adult rate</li><li style=""--tw-shadow: 0 0 #0000; --tw-ring-inset: var(--tw-empty, ); --tw-ring-offset-width: 0px; --tw-ring-offset-color: #fff; --tw-ring-color: rgba(66, 153, 225, 0.5); --tw-ring-offset-shadow: 0 0 #0000; --tw-ring-shadow: 0 0 #0000; margin: 0px; padding-bottom: 8px;"">No extra bed possible – 2 Persons maximum</li></ul>","1 King bed or 2 Twin beds – 37sqm / 398sqftExcellent view of the lake, the steppe or the mountainsEach room uniquely decorated with antique furnitureComfortable sitting areaEn-suite bathroom with tub – Bath amenities – Bathrobes and slippers – HairdryerComplimentary WiFi – Direct dial phone numberSafe – Adjustable central heatingChildren 12 years of age and over only – Adult rateNo extra bed possible – 2 Persons maximum",https://imgix.swoop-patagonia.com/EOLO_RTD_superior-room.jpeg,37m2,"Double, Twin","En-suite, Shower baths",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,
